Client_ID;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Credit_Limit;Total_Revolving_Bal;Avg_Open_To_Buy;Total_Amt_Chng_Q4_Q1;Total_Trans_Amt;Total_Trans_Ct;Total_Ct_Chng_Q4_Q1;Avg_Utilization_Ratio;Is_Active;Years_on_book;Customer_Age_agg;Total_Trans_Amt_agg;Total_Trans_Ct_agg
778286433;Existing Customer;67;M;0;4. Graduate;Married;2. $40K - 60K;1. Blue;56;4;2;1;5876.0;1297;4579.0;1.012;2133;55;0.719;0.221;1;(4, 5];(55, 75];(2000, 2500];(50, 60]
788194458;Existing Customer;34;M;3;3. High School;Married;3. $60K - 80K;1. Blue;26;4;3;3;3265.0;2517;748.0;0.952;1843;35;0.944;0.771;1;(2, 3];(30, 35];(1500, 2000];(30, 40]
720779733;Existing Customer;56;M;1;1. Uneducated;Married;5. 120K+;1. Blue;36;3;2;2;6041.0;1355;4686.0;0.685;1747;49;0.581;0.224;1;(2, 3];(55, 75];(1500, 2000];(40, 50]
708820308;Existing Customer;47;M;3;5. Post-Graduate;Unknown;4. $80K - 120K;1. Blue;36;6;2;2;13399.0;2505;10894.0;0.627;1326;31;0.824;0.187;1;(2, 3];(45, 50];(1000, 1500];(30, 40]
710558058;Existing Customer;46;F;3;7. Unknown;Married;1. < $40K;1. Blue;38;4;3;3;4317.0;2517;1800.0;0.944;1619;36;1.0;0.583;1;(3, 4];(45, 50];(1500, 2000];(30, 40]
711985833;Existing Customer;38;F;4;1. Uneducated;Single;1. < $40K;1. Blue;30;4;1;0;2569.0;1605;964.0;0.574;1190;46;0.643;0.625;1;(2, 3];(35, 40];(1000, 1500];(40, 50]
718505958;Existing Customer;43;M;5;4. Graduate;Divorced;5. 120K+;2. Silver;31;5;3;3;34516.0;1699;32817.0;0.771;1628;38;0.727;0.049;1;(2, 3];(40, 45];(1500, 2000];(30, 40]
715024233;Existing Customer;53;M;1;3. High School;Married;5. 120K+;1. Blue;36;6;3;2;3312.0;1844;1468.0;0.986;1740;32;0.882;0.557;1;(2, 3];(50, 55];(1500, 2000];(30, 40]
778928283;Existing Customer;57;F;3;3. High School;Married;1. < $40K;1. Blue;39;3;2;1;2742.0;2321;421.0;1.315;1389;32;0.6;0.846;1;(3, 4];(55, 75];(1000, 1500];(30, 40]
712299858;Existing Customer;62;M;1;3. High School;Married;1. < $40K;1. Blue;53;5;3;3;2077.0;1571;506.0;1.031;1365;38;1.0;0.756;1;(4, 5];(55, 75];(1000, 1500];(30, 40]
799224108;Existing Customer;46;F;4;4. Graduate;Single;1. < $40K;1. Blue;40;5;1;2;6265.0;1942;4323.0;1.027;1715;43;0.87;0.31;1;(3, 4];(45, 50];(1500, 2000];(40, 50]
716139933;Existing Customer;54;M;0;3. High School;Married;4. $80K - 120K;1. Blue;36;3;1;2;16286.0;1710;14576.0;1.223;2552;49;1.227;0.105;1;(2, 3];(50, 55];(2500, 3000];(40, 50]
716984658;Existing Customer;49;M;1;4. Graduate;Married;5. 120K+;1. Blue;39;3;2;3;34516.0;0;34516.0;0.507;1106;31;0.938;0.0;1;(3, 4];(45, 50];(1000, 1500];(30, 40]
713086008;Existing Customer;58;F;3;3. High School;Married;1. < $40K;1. Blue;47;6;1;0;2609.0;2439;170.0;1.269;1731;34;1.833;0.935;1;(3, 4];(55, 75];(1500, 2000];(30, 40]
713773458;Existing Customer;52;M;2;3. High School;Single;3. $60K - 80K;1. Blue;45;5;3;2;7567.0;1173;6394.0;0.541;1435;32;0.6;0.155;1;(3, 4];(50, 55];(1000, 1500];(30, 40]
719242533;Existing Customer;41;M;5;3. High School;Married;3. $60K - 80K;1. Blue;33;5;3;3;22770.0;2517;20253.0;0.994;1882;38;0.652;0.111;1;(2, 3];(40, 45];(1500, 2000];(30, 40]
772712658;Existing Customer;62;F;0;1. Uneducated;Married;1. < $40K;1. Blue;50;5;1;2;3791.0;1648;2143.0;1.227;2058;34;0.789;0.435;1;(4, 5];(55, 75];(2000, 2500];(30, 40]
788868858;Existing Customer;54;M;2;4. Graduate;Married;1. < $40K;1. Blue;39;4;4;2;2702.0;2517;185.0;1.019;1658;32;1.462;0.932;1;(3, 4];(50, 55];(1500, 2000];(30, 40]
811898133;Existing Customer;40;F;3;3. High School;Divorced;1. < $40K;1. Blue;35;3;1;3;2555.0;2117;438.0;1.049;1334;32;0.6;0.829;1;(2, 3];(35, 40];(1000, 1500];(30, 40]
779804208;Existing Customer;53;F;2;4. Graduate;Single;2. $40K - 60K;1. Blue;42;6;2;0;5332.0;0;5332.0;0.939;1371;39;1.167;0.0;1;(3, 4];(50, 55];(1000, 1500];(30, 40]
781391058;Existing Customer;55;M;1;1. Uneducated;Single;2. $40K - 60K;1. Blue;49;6;3;2;1443.0;1375;68.0;0.683;1991;38;0.583;0.953;1;(4, 5];(50, 55];(1500, 2000];(30, 40]
788853258;Existing Customer;41;M;1;1. Uneducated;Married;3. $60K - 80K;1. Blue;25;3;2;0;7984.0;1503;6481.0;0.797;1734;39;1.167;0.188;1;(2, 3];(40, 45];(1500, 2000];(30, 40]
711857733;Existing Customer;49;M;3;1. Uneducated;Single;3. $60K - 80K;1. Blue;32;3;2;2;18584.0;2517;16067.0;0.703;1330;34;1.125;0.135;1;(2, 3];(45, 50];(1000, 1500];(30, 40]
822969858;Existing Customer;61;F;0;4. Graduate;Married;6. Unknown;1. Blue;56;4;1;3;5585.0;1465;4120.0;1.503;1787;31;0.722;0.262;1;(4, 5];(55, 75];(1500, 2000];(30, 40]
719554758;Existing Customer;46;M;2;1. Uneducated;Married;4. $80K - 120K;1. Blue;38;6;3;2;34516.0;2165;32351.0;0.837;1672;32;0.524;0.063;1;(3, 4];(45, 50];(1500, 2000];(30, 40]
711643458;Existing Customer;50;F;1;1. Uneducated;Married;1. < $40K;1. Blue;43;6;3;4;1438.3;0;1438.3;1.068;1439;41;1.05;0.0;1;(3, 4];(45, 50];(1000, 1500];(40, 50]
788830683;Existing Customer;40;M;2;4. Graduate;Single;4. $80K - 120K;1. Blue;24;5;1;0;2478.0;2031;447.0;1.284;1558;31;0.938;0.82;1;(1, 2];(35, 40];(1500, 2000];(30, 40]
807030858;Existing Customer;51;M;4;3. High School;Single;5. 120K+;1. Blue;46;6;3;3;34516.0;2274;32242.0;0.788;1795;47;0.679;0.066;1;(3, 4];(50, 55];(1500, 2000];(40, 50]
715915458;Existing Customer;47;F;2;4. Graduate;Married;1. < $40K;1. Blue;34;5;2;2;3156.0;1644;1512.0;1.052;1151;31;1.385;0.521;1;(2, 3];(45, 50];(1000, 1500];(30, 40]
819129858;Existing Customer;46;F;2;4. Graduate;Single;1. < $40K;1. Blue;41;5;3;0;4745.0;1270;3475.0;0.93;1519;31;0.938;0.268;1;(3, 4];(45, 50];(1500, 2000];(30, 40]
708666258;Existing Customer;43;M;4;7. Unknown;Married;2. $40K - 60K;1. Blue;36;5;3;0;8129.0;1799;6330.0;0.566;1402;33;0.737;0.221;1;(2, 3];(40, 45];(1000, 1500];(30, 40]
714363858;Existing Customer;54;F;4;3. High School;Married;1. < $40K;1. Blue;36;3;5;3;1594.0;1411;183.0;0.817;1459;35;1.188;0.885;1;(2, 3];(50, 55];(1000, 1500];(30, 40]
721347408;Existing Customer;55;F;1;3. High School;Single;1. < $40K;1. Blue;43;4;2;0;2569.0;1403;1166.0;0.886;1456;39;0.444;0.546;1;(3, 4];(50, 55];(1000, 1500];(30, 40]
809608533;Existing Customer;49;F;4;5. Post-Graduate;Single;6. Unknown;1. Blue;44;6;3;2;18206.0;1586;16620.0;0.921;1439;48;1.0;0.087;1;(3, 4];(45, 50];(1000, 1500];(40, 50]
714217908;Existing Customer;49;M;3;4. Graduate;Married;2. $40K - 60K;1. Blue;41;5;3;2;2406.0;1560;846.0;0.751;1173;32;0.391;0.648;1;(3, 4];(45, 50];(1000, 1500];(30, 40]
752952108;Existing Customer;37;M;4;4. Graduate;Married;4. $80K - 120K;1. Blue;26;6;2;3;2846.0;1818;1028.0;0.711;1473;37;1.176;0.639;1;(2, 3];(35, 40];(1000, 1500];(30, 40]
712595433;Existing Customer;58;M;2;1. Uneducated;Unknown;5. 120K+;1. Blue;49;6;2;3;9788.0;1794;7994.0;0.778;1805;37;0.762;0.183;1;(4, 5];(55, 75];(1500, 2000];(30, 40]
813814008;Existing Customer;53;F;1;3. High School;Married;1. < $40K;1. Blue;48;6;3;2;2324.0;1576;748.0;0.728;1272;37;1.312;0.678;1;(3, 4];(50, 55];(1000, 1500];(30, 40]
794545983;Existing Customer;57;M;2;4. Graduate;Married;4. $80K - 120K;1. Blue;40;3;2;3;12208.0;1980;10228.0;0.616;1409;34;0.619;0.162;1;(3, 4];(55, 75];(1000, 1500];(30, 40]
789863208;Existing Customer;54;F;2;4. Graduate;Married;1. < $40K;1. Blue;44;3;2;3;2027.0;1480;547.0;0.979;1702;37;0.947;0.73;1;(3, 4];(50, 55];(1500, 2000];(30, 40]
818942433;Existing Customer;54;F;4;7. Unknown;Divorced;1. < $40K;1. Blue;49;6;1;1;9376.0;1288;8088.0;0.597;1562;33;0.5;0.137;1;(4, 5];(50, 55];(1500, 2000];(30, 40]
716545383;Existing Customer;42;M;3;1. Uneducated;Single;2. $40K - 60K;1. Blue;36;3;1;0;9599.0;1554;8045.0;1.087;1154;38;1.235;0.162;1;(2, 3];(40, 45];(1000, 1500];(30, 40]
721144383;Existing Customer;42;M;4;4. Graduate;Married;3. $60K - 80K;2. Silver;28;5;1;2;28202.0;843;27359.0;0.637;1629;38;0.727;0.03;1;(2, 3];(40, 45];(1500, 2000];(30, 40]
713308683;Existing Customer;52;M;1;1. Uneducated;Single;4. $80K - 120K;1. Blue;37;5;2;2;2733.0;1306;1427.0;0.791;1139;39;0.444;0.478;1;(3, 4];(50, 55];(1000, 1500];(30, 40]
798473808;Existing Customer;48;M;3;2. College;Married;4. $80K - 120K;1. Blue;42;3;3;0;7477.0;0;7477.0;0.511;1159;32;0.684;0.0;1;(3, 4];(45, 50];(1000, 1500];(30, 40]
712372158;Existing Customer;45;M;4;7. Unknown;Married;5. 120K+;1. Blue;33;6;1;3;34516.0;2086;32430.0;0.986;1859;47;0.958;0.06;1;(2, 3];(40, 45];(1500, 2000];(40, 50]
708813033;Existing Customer;47;M;1;4. Graduate;Single;2. $40K - 60K;1. Blue;36;5;3;0;6509.0;2033;4476.0;0.83;1409;37;0.37;0.312;1;(2, 3];(45, 50];(1000, 1500];(30, 40]
709311633;Existing Customer;41;M;2;4. Graduate;Unknown;3. $60K - 80K;2. Silver;36;6;2;0;27000.0;0;27000.0;0.61;1209;39;0.3;0.0;1;(2, 3];(40, 45];(1000, 1500];(30, 40]
717292758;Existing Customer;55;F;2;4. Graduate;Single;1. < $40K;1. Blue;47;5;3;2;6347.0;0;6347.0;0.466;1161;44;0.375;0.0;1;(3, 4];(50, 55];(1000, 1500];(40, 50]
779241783;Existing Customer;67;M;1;1. Uneducated;Married;2. $40K - 60K;1. Blue;49;4;3;2;3106.0;1675;1431.0;0.781;1512;38;0.407;0.539;1;(4, 5];(55, 75];(1500, 2000];(30, 40]
715205358;Existing Customer;39;M;1;4. Graduate;Married;3. $60K - 80K;1. Blue;31;4;1;1;2536.0;913;1623.0;1.059;1750;35;1.333;0.36;1;(2, 3];(35, 40];(1500, 2000];(30, 40]
779462433;Existing Customer;55;F;2;7. Unknown;Married;1. < $40K;1. Blue;37;3;3;1;2453.0;968;1485.0;1.081;2218;50;0.613;0.395;1;(3, 4];(50, 55];(2000, 2500];(40, 50]
710147958;Existing Customer;47;M;3;3. High School;Married;2. $40K - 60K;2. Silver;36;3;2;2;16138.0;1249;14889.0;1.01;1198;33;0.833;0.077;1;(2, 3];(45, 50];(1000, 1500];(30, 40]
778868958;Attrited Customer;42;F;2;4. Graduate;Married;1. < $40K;1. Blue;23;3;3;3;1929.0;1673;256.0;0.835;857;36;1.118;0.867;0;(1, 2];(40, 45];(500, 1000];(30, 40]
718927533;Existing Customer;45;M;3;4. Graduate;Single;4. $80K - 120K;1. Blue;32;5;2;2;24487.0;2517;21970.0;0.912;1512;42;0.909;0.103;1;(2, 3];(40, 45];(1500, 2000];(40, 50]
719337408;Existing Customer;63;M;0;3. High School;Married;3. $60K - 80K;1. Blue;36;6;2;3;2567.0;0;2567.0;1.636;2399;43;0.955;0.0;1;(2, 3];(55, 75];(2000, 2500];(40, 50]
712159083;Attrited Customer;58;F;4;7. Unknown;Married;1. < $40K;1. Blue;46;2;3;3;2536.0;0;2536.0;0.917;901;35;0.522;0.0;0;(3, 4];(55, 75];(500, 1000];(30, 40]
713639958;Existing Customer;46;F;4;4. Graduate;Divorced;1. < $40K;1. Blue;36;5;3;1;9478.0;820;8658.0;0.64;1327;41;0.864;0.087;1;(2, 3];(45, 50];(1000, 1500];(40, 50]
771180033;Existing Customer;47;F;4;7. Unknown;Divorced;2. $40K - 60K;1. Blue;34;6;1;2;3502.0;1851;1651.0;2.023;1814;31;0.722;0.529;1;(2, 3];(45, 50];(1500, 2000];(30, 40]
717916758;Existing Customer;67;F;0;7. Unknown;Married;6. Unknown;1. Blue;56;4;3;3;10509.0;2388;8121.0;0.777;1365;34;1.429;0.227;1;(4, 5];(55, 75];(1000, 1500];(30, 40]
711089733;Existing Customer;50;F;2;2. College;Divorced;1. < $40K;1. Blue;36;3;3;0;1491.0;0;1491.0;0.876;1058;34;0.889;0.0;1;(2, 3];(45, 50];(1000, 1500];(30, 40]
716988633;Existing Customer;55;M;0;3. High School;Divorced;3. $60K - 80K;1. Blue;46;6;1;2;9734.0;0;9734.0;0.785;1476;38;0.9;0.0;1;(3, 4];(50, 55];(1000, 1500];(30, 40]
779031033;Existing Customer;46;F;2;4. Graduate;Married;2. $40K - 60K;1. Blue;22;6;1;3;2305.0;1627;678.0;0.747;1230;36;0.565;0.706;1;(1, 2];(45, 50];(1000, 1500];(30, 40]
716302383;Existing Customer;47;F;4;1. Uneducated;Married;2. $40K - 60K;1. Blue;36;3;1;3;14241.0;2081;12160.0;0.909;1581;44;0.833;0.146;1;(2, 3];(45, 50];(1500, 2000];(40, 50]
721333233;Existing Customer;40;M;4;6. Doctorate;Divorced;3. $60K - 80K;1. Blue;34;4;2;3;23138.0;1727;21411.0;0.693;1612;39;1.438;0.075;1;(2, 3];(35, 40];(1500, 2000];(30, 40]
794496033;Existing Customer;57;M;2;7. Unknown;Single;4. $80K - 120K;1. Blue;38;6;1;3;23008.0;2280;20728.0;0.674;1302;36;0.636;0.099;1;(3, 4];(55, 75];(1000, 1500];(30, 40]
710519433;Existing Customer;48;M;1;7. Unknown;Divorced;4. $80K - 120K;1. Blue;36;3;1;0;3131.0;2517;614.0;0.602;1439;40;0.481;0.804;1;(2, 3];(45, 50];(1000, 1500];(30, 40]
814995933;Existing Customer;58;F;3;4. Graduate;Married;1. < $40K;1. Blue;53;5;3;2;5798.0;1794;4004.0;0.564;1724;45;0.452;0.309;1;(4, 5];(55, 75];(1500, 2000];(40, 50]
721469433;Existing Customer;48;M;3;4. Graduate;Single;2. $40K - 60K;1. Blue;36;5;2;3;6880.0;1390;5490.0;1.205;1784;35;0.944;0.202;1;(2, 3];(45, 50];(1500, 2000];(30, 40]
717198633;Existing Customer;53;F;2;2. College;Married;2. $40K - 60K;1. Blue;34;6;2;1;2075.0;1469;606.0;1.322;2556;49;1.13;0.708;1;(2, 3];(50, 55];(2500, 3000];(40, 50]
767695083;Existing Customer;50;M;2;4. Graduate;Married;4. $80K - 120K;1. Blue;44;3;3;0;4589.0;0;4589.0;0.845;1590;37;0.37;0.0;1;(3, 4];(45, 50];(1500, 2000];(30, 40]
714717483;Existing Customer;39;F;3;1. Uneducated;Divorced;6. Unknown;1. Blue;29;5;1;2;26181.0;0;26181.0;0.913;1303;35;0.75;0.0;1;(2, 3];(35, 40];(1000, 1500];(30, 40]
714900408;Existing Customer;41;F;4;3. High School;Single;1. < $40K;1. Blue;31;3;1;0;5773.0;0;5773.0;0.67;1306;39;0.5;0.0;1;(2, 3];(40, 45];(1000, 1500];(30, 40]
720115683;Existing Customer;47;M;3;1. Uneducated;Married;4. $80K - 120K;1. Blue;36;6;2;2;29770.0;1565;28205.0;0.674;1774;42;2.0;0.053;1;(2, 3];(45, 50];(1500, 2000];(40, 50]
795979833;Existing Customer;53;F;1;3. High School;Married;1. < $40K;1. Blue;47;6;1;2;3445.0;1074;2371.0;0.67;1074;31;0.632;0.312;1;(3, 4];(50, 55];(1000, 1500];(30, 40]
717392358;Existing Customer;60;M;1;4. Graduate;Married;4. $80K - 120K;1. Blue;50;6;2;2;23412.0;1078;22334.0;0.79;1786;50;0.786;0.046;1;(4, 5];(55, 75];(1500, 2000];(40, 50]
718640508;Existing Customer;59;F;0;4. Graduate;Single;1. < $40K;1. Blue;46;4;1;2;3044.0;1611;1433.0;0.74;1456;36;0.714;0.529;1;(3, 4];(55, 75];(1000, 1500];(30, 40]
709230708;Existing Customer;56;M;4;1. Uneducated;Single;1. < $40K;1. Blue;36;3;2;2;3864.0;1654;2210.0;0.491;1470;42;0.235;0.428;1;(2, 3];(55, 75];(1000, 1500];(40, 50]
710677608;Existing Customer;53;M;2;5. Post-Graduate;Unknown;4. $80K - 120K;1. Blue;36;4;2;0;29205.0;1208;27997.0;0.957;1556;43;1.048;0.041;1;(2, 3];(50, 55];(1500, 2000];(40, 50]
714272658;Attrited Customer;43;F;2;1. Uneducated;Single;1. < $40K;1. Blue;24;2;3;2;2962.0;2517;445.0;1.046;929;31;0.409;0.85;0;(1, 2];(40, 45];(500, 1000];(30, 40]
711864783;Existing Customer;61;M;1;1. Uneducated;Single;3. $60K - 80K;1. Blue;46;5;3;2;2201.0;1138;1063.0;0.675;1199;32;0.6;0.517;1;(3, 4];(55, 75];(1000, 1500];(30, 40]
719407983;Existing Customer;37;F;0;5. Post-Graduate;Married;1. < $40K;1. Blue;25;4;3;2;2061.0;1483;578.0;1.362;2400;60;0.622;0.72;1;(2, 3];(35, 40];(2000, 2500];(50, 60]
710665533;Existing Customer;42;F;5;6. Doctorate;Married;6. Unknown;1. Blue;23;4;2;2;24602.0;1660;22942.0;0.588;1337;44;0.76;0.067;1;(1, 2];(40, 45];(1000, 1500];(40, 50]
716804283;Existing Customer;41;M;2;1. Uneducated;Divorced;5. 120K+;1. Blue;29;3;2;2;15911.0;896;15015.0;0.954;1270;33;0.833;0.056;1;(2, 3];(40, 45];(1000, 1500];(30, 40]
717860358;Existing Customer;40;F;3;3. High School;Single;2. $40K - 60K;1. Blue;36;5;3;2;5124.0;2235;2889.0;0.542;1158;42;0.355;0.436;1;(2, 3];(35, 40];(1000, 1500];(40, 50]
720902133;Existing Customer;58;M;1;3. High School;Single;2. $40K - 60K;1. Blue;46;4;1;0;5579.0;0;5579.0;0.481;1025;35;0.667;0.0;1;(3, 4];(55, 75];(1000, 1500];(30, 40]
721043058;Existing Customer;58;M;4;7. Unknown;Married;3. $60K - 80K;1. Blue;44;5;1;3;12010.0;2149;9861.0;0.801;1700;35;1.5;0.179;1;(3, 4];(55, 75];(1500, 2000];(30, 40]
708398283;Existing Customer;37;F;1;4. Graduate;Married;2. $40K - 60K;1. Blue;29;5;2;2;4394.0;885;3509.0;1.04;1377;32;0.684;0.201;1;(2, 3];(35, 40];(1000, 1500];(30, 40]
715878183;Existing Customer;46;M;4;4. Graduate;Single;4. $80K - 120K;1. Blue;35;4;3;3;18325.0;723;17602.0;0.815;1517;33;0.65;0.039;1;(2, 3];(45, 50];(1500, 2000];(30, 40]
721059033;Existing Customer;48;F;3;3. High School;Divorced;2. $40K - 60K;1. Blue;40;4;1;2;1919.0;774;1145.0;0.965;1505;33;0.737;0.403;1;(3, 4];(45, 50];(1500, 2000];(30, 40]
779912283;Existing Customer;49;F;3;4. Graduate;Single;2. $40K - 60K;1. Blue;33;5;3;2;9995.0;1713;8282.0;0.96;1172;38;0.462;0.171;1;(2, 3];(45, 50];(1000, 1500];(30, 40]
717701733;Existing Customer;44;M;2;4. Graduate;Married;4. $80K - 120K;1. Blue;35;3;2;2;11910.0;2098;9812.0;1.16;1646;39;1.294;0.176;1;(2, 3];(40, 45];(1500, 2000];(30, 40]
709913733;Existing Customer;39;F;3;2. College;Married;1. < $40K;1. Blue;36;4;2;0;2279.0;1529;750.0;1.26;1693;32;1.286;0.671;1;(2, 3];(35, 40];(1500, 2000];(30, 40]
711374283;Existing Customer;47;M;3;3. High School;Single;4. $80K - 120K;1. Blue;42;4;1;0;24480.0;1923;22557.0;0.505;1416;32;0.778;0.079;1;(3, 4];(45, 50];(1000, 1500];(30, 40]
822893133;Existing Customer;56;F;1;1. Uneducated;Divorced;6. Unknown;1. Blue;52;6;1;2;17561.0;0;17561.0;0.94;1608;33;1.2;0.0;1;(4, 5];(55, 75];(1500, 2000];(30, 40]
716920908;Existing Customer;52;M;4;3. High School;Married;4. $80K - 120K;1. Blue;42;6;1;0;5738.0;1112;4626.0;1.519;1922;48;0.655;0.194;1;(3, 4];(50, 55];(1500, 2000];(40, 50]
711195558;Existing Customer;59;M;1;2. College;Single;2. $40K - 60K;1. Blue;48;6;3;3;7251.0;1603;5648.0;0.591;1300;36;0.8;0.221;1;(3, 4];(55, 75];(1000, 1500];(30, 40]
772735758;Existing Customer;44;M;1;7. Unknown;Married;6. Unknown;1. Blue;34;6;2;0;2885.0;1895;990.0;0.387;1366;31;0.632;0.657;1;(2, 3];(40, 45];(1000, 1500];(30, 40]
712024908;Existing Customer;56;F;1;2. College;Married;1. < $40K;1. Blue;36;6;2;3;2641.0;1257;1384.0;0.891;1439;39;1.053;0.476;1;(2, 3];(55, 75];(1000, 1500];(30, 40]
778239933;Existing Customer;45;F;4;4. Graduate;Married;6. Unknown;1. Blue;35;6;3;0;2801.0;2043;758.0;0.583;1241;46;0.643;0.729;1;(2, 3];(40, 45];(1000, 1500];(40, 50]
714893733;Existing Customer;55;M;1;3. High School;Married;4. $80K - 120K;1. Blue;45;3;3;3;16794.0;809;15985.0;1.566;1917;33;0.941;0.048;1;(3, 4];(50, 55];(1500, 2000];(30, 40]
754886958;Existing Customer;48;F;3;2. College;Divorced;2. $40K - 60K;1. Blue;41;4;1;3;9336.0;1672;7664.0;0.696;1391;39;0.625;0.179;1;(3, 4];(45, 50];(1000, 1500];(30, 40]
710104908;Existing Customer;56;F;5;2. College;Single;1. < $40K;1. Blue;43;4;1;0;2763.0;2517;246.0;0.938;1246;31;0.824;0.911;1;(3, 4];(55, 75];(1000, 1500];(30, 40]
713827383;Existing Customer;65;F;1;3. High School;Married;1. < $40K;1. Blue;36;3;2;0;3198.0;2493;705.0;0.665;1936;44;1.316;0.78;1;(2, 3];(55, 75];(1500, 2000];(40, 50]
720267033;Existing Customer;34;M;4;5. Post-Graduate;Single;4. $80K - 120K;1. Blue;26;3;3;2;5100.0;1786;3314.0;1.06;2375;63;0.575;0.35;1;(2, 3];(30, 35];(2000, 2500];(60, 70]
708688608;Existing Customer;62;F;1;3. High School;Married;1. < $40K;1. Blue;48;5;3;1;3140.0;1985;1155.0;1.346;1626;41;0.864;0.632;1;(3, 4];(55, 75];(1500, 2000];(40, 50]
819352983;Existing Customer;49;M;3;7. Unknown;Unknown;5. 120K+;1. Blue;44;5;2;2;21620.0;2008;19612.0;0.691;1300;33;0.5;0.093;1;(3, 4];(45, 50];(1000, 1500];(30, 40]
711019308;Existing Customer;58;M;2;3. High School;Single;3. $60K - 80K;1. Blue;45;3;2;0;6385.0;1535;4850.0;1.138;1612;47;0.88;0.24;1;(3, 4];(55, 75];(1500, 2000];(40, 50]
710202783;Existing Customer;33;M;2;4. Graduate;Married;3. $60K - 80K;1. Blue;13;3;3;3;1963.0;1721;242.0;0.68;1378;37;0.762;0.877;1;(1, 2];(30, 35];(1000, 1500];(30, 40]
767036433;Existing Customer;56;F;1;4. Graduate;Married;1. < $40K;1. Blue;49;5;1;0;5097.0;1152;3945.0;0.94;2052;45;0.607;0.226;1;(4, 5];(55, 75];(2000, 2500];(40, 50]
793473033;Existing Customer;51;M;1;4. Graduate;Single;3. $60K - 80K;1. Blue;45;3;2;3;3228.0;2517;711.0;0.949;1349;33;1.357;0.78;1;(3, 4];(50, 55];(1000, 1500];(30, 40]
721232058;Existing Customer;49;M;1;4. Graduate;Unknown;2. $40K - 60K;2. Silver;41;6;1;3;20231.0;977;19254.0;0.893;1215;36;0.714;0.048;1;(3, 4];(45, 50];(1000, 1500];(30, 40]
715449333;Existing Customer;55;F;3;7. Unknown;Married;2. $40K - 60K;1. Blue;47;5;2;0;1929.0;1540;389.0;1.142;2354;50;0.786;0.798;1;(3, 4];(50, 55];(2000, 2500];(40, 50]
717998058;Existing Customer;26;M;0;4. Graduate;Single;1. < $40K;1. Blue;13;6;3;2;2585.0;2019;566.0;0.525;2644;40;0.481;0.781;1;(1, 2];(25, 30];(2500, 3000];(30, 40]
827332983;Existing Customer;46;M;3;3. High School;Single;4. $80K - 120K;3. Gold;42;3;2;2;34516.0;2113;32403.0;0.618;1362;31;1.214;0.061;1;(3, 4];(45, 50];(1000, 1500];(30, 40]
721183983;Existing Customer;48;M;4;3. High School;Married;5. 120K+;1. Blue;31;6;3;1;34516.0;1013;33503.0;0.575;1222;37;0.85;0.029;1;(2, 3];(45, 50];(1000, 1500];(30, 40]
718426533;Existing Customer;42;M;4;1. Uneducated;Divorced;3. $60K - 80K;1. Blue;32;4;1;2;5504.0;0;5504.0;0.62;1364;32;0.684;0.0;1;(2, 3];(40, 45];(1000, 1500];(30, 40]
710698233;Existing Customer;37;M;4;4. Graduate;Married;4. $80K - 120K;1. Blue;28;4;1;2;10021.0;1203;8818.0;0.93;1463;40;1.0;0.12;1;(2, 3];(35, 40];(1000, 1500];(30, 40]
780253533;Existing Customer;63;F;0;7. Unknown;Married;1. < $40K;1. Blue;49;5;3;0;3558.0;2318;1240.0;1.265;1631;31;0.824;0.651;1;(4, 5];(55, 75];(1500, 2000];(30, 40]
719229708;Existing Customer;41;F;1;3. High School;Single;2. $40K - 60K;1. Blue;31;6;3;2;4969.0;838;4131.0;0.591;1489;32;0.455;0.169;1;(2, 3];(40, 45];(1000, 1500];(30, 40]
715158483;Existing Customer;48;F;3;4. Graduate;Divorced;1. < $40K;1. Blue;40;3;2;3;3117.0;1603;1514.0;1.167;1437;37;0.609;0.514;1;(3, 4];(45, 50];(1000, 1500];(30, 40]
809296308;Existing Customer;46;M;2;2. College;Single;4. $80K - 120K;1. Blue;41;4;2;0;21526.0;2332;19194.0;0.755;1313;37;0.609;0.108;1;(3, 4];(45, 50];(1000, 1500];(30, 40]
778176108;Existing Customer;61;M;0;3. High School;Single;3. $60K - 80K;1. Blue;51;4;2;2;5504.0;1412;4092.0;0.722;1290;38;0.462;0.257;1;(4, 5];(55, 75];(1000, 1500];(30, 40]
796532958;Existing Customer;59;F;0;7. Unknown;Married;1. < $40K;1. Blue;53;4;3;2;5512.0;1124;4388.0;1.391;1975;49;1.579;0.204;1;(4, 5];(55, 75];(1500, 2000];(40, 50]
711622683;Existing Customer;48;M;4;7. Unknown;Single;3. $60K - 80K;1. Blue;30;4;3;3;7712.0;1387;6325.0;0.861;1597;39;0.56;0.18;1;(2, 3];(45, 50];(1500, 2000];(30, 40]
769574883;Existing Customer;41;M;2;3. High School;Married;2. $40K - 60K;1. Blue;32;3;1;3;12804.0;2517;10287.0;0.892;1101;37;0.276;0.197;1;(2, 3];(40, 45];(1000, 1500];(30, 40]
717643608;Existing Customer;48;M;4;2. College;Married;4. $80K - 120K;1. Blue;36;3;3;2;26443.0;1601;24842.0;0.493;1593;36;0.333;0.061;1;(2, 3];(45, 50];(1500, 2000];(30, 40]
